CIK
0001697934
0000919859
0001582151
0001708759
0001133999
0001641643
0001091860
0001453885
0001527641
0001009254
0001597878
0001762294
0001350660
0001664147
0001536446
0001750405
0001621915
0001549641
0001631864
0001582561
0001760578
0001013538
0001661140
0001217541
0001774086
0001713112
0001346554
0001729672
0000009634
0001727342
0001442573
0001409427
0001767982
0001761013
0000949615
0001421669
0001693838
0001697848
0001452689
0001732811
0001644187
0000853758
0001604867
0000067088
0001744967
0001650654
0001541596
0001738828
0001478215
0001694592
0001733788
0001747749
0001645721
0001584087
0001058854
0001700362
0001547926
0001688382
0001021258
0001518934
0001512978
0001009209
0001097278
0001737090
0001462284
0001016683
0001600999
0001520601
0001696899
0001054677
0001608046
0001302739
0001608485
0001759364
0001349353
0001071640
0001009005
0001105467
0001695582
0001626379
0001387399
0001448574
0001322613
0001569036
0000049096
0001621157
0001461790
0001396835
0001512590
0000922439
0001079935
0001595855
0001287978
0001286295
0001563690
0001780365
0000842775
0001688882
0001472190
0001323953
0001591097
0000825217
0001729673
0001389848
0001766883
0001726673
0001727993
0001600064
0001544554
0000893738
0001055980
0001609074
0001520478
0001482416
0001056516
0001596906
0001279913
0001088859
0001008868
0001681372
0001598843
0001688184
0001696731
0001731671
0001768635
0001445891
0001662970
0001607636
0000944388
0001269786
0001749611
0001643354
0000002230
0001317348
0001565854
0001107261
0001134621
0000710127
0001350780
0001093589
0001730383
0001313473
0001546190
0001776792
0000778963
0001743863
0001539919
0000928566
0001056466
0001765690
0001272164
0001484150
0001665887
0001481045
0001389709
0001738723
0001666664
0001433541
0001633896
0001638049
0001457833
0001536444
0001566968
0001135439
0001766721
0001695658
0000898358
0001727336
0001388382
0001768195
0001697725
0001454502
0001432539
0001492040
0001729048
0001766596
0001398739
0001313360
0001537014
0001278960
0001616664
0001651424
0001357955
0001140771
0000859872
0001357867
0001730660
0001697953
0001597298
0001674117
0001697323
0000937589
0001616026
0001305707
0001432450
0001135778
0001279150
0001055963
0001738071
0001532262
0000035442
0001592413
0001080383
0001579111
0001666940
0001689007
0001061768
0001619779
0001386929
0000732847
0000814133
0001105344
0001037763
0001735445
0001070304
0001600152
0001445911
0001426196
0001729094
0001694896
0001626116
0001632096
0001680613
0001542287
0001571556
0001720235
0001673907
0001454424
0001766907
0001007295
0001054554
0001680843
0001352871
0001730299
0001714506
0001425738
0000714395
0001631353
0001430681
0001362535
0001394096
0001297376
0000887818
0001352272
0000887402
0001320168
0001352547
0001694126
0001731372
0001695345
0001769897
0001106129
0001463753
0000921531
0001509510
0000894300
0001542339
0001684868
0001026720
0001618872
0000928196
0001626691
0001452208
0000315032
0001697796
0001554656
0001739043
0001664385
0001303042
0001313294
0001587192
0001259969
0001616882
0001729359
0000200724
0000924181
0001550191
0001568787
0001727605
0001698777
0001389426
0001598186
0001764387
0001352895
0001553733
0001767513
0000931097
0001633910
0001730295
0001134813
0001353254
0000712011
0001766909
0001636974
0000905790
0001535839
0001609098
0001721780
0000947263
0001569102
0001366838
0001633857
0001352187
0001528214
0000914976
0001511794
0001608531
0001499066
0001593688
0001714672
0001554871
0001767366
0001540656
0001605070
0001578370
0001418333
0000712050
0001584639
0001593051
0001607278
0001672067
0001730961
0001476993
0001731152
0001765768
0001317267
0001020066
0001572838
0001752758
0001759176
0001105863
0000822581
0001386928
0001441888
0001706915
0001407737
0001425851
0001697490
0001667134
0001369702
0001105837
0001280043
0001033505
0001368465
0001462160
0001626494
0001115418
0001012622
0001387322
0001665302
0001524362
0001304229
0001455253
0001771605
0000866780
0001385702
0001768041
0001730478
0001666786
0001538653
0000913990
0001134007
0001301050
0000867926
0001531964
0001519319
0001566493
0001061165
0001620081
0001725910
0001381954
0001762997
0001218663
0001681662
0001326766
0001480916
0001685771
0001543100
0001729093
0001034549
0001389933
0001759476
0001058470
0001053055
0001599852
0001632512
0001228242
0001697030
0001066816
0001301743
0001593404
0001393825
0001716399
0001729869
0001103738
0001608376
0001582732
0001367401
0001666910
0001767302
0001632551
0000903947
0001120048
0001166564
0001259671
0001513300
0001599584
0001631052
0001104366
0001654111
0001690370
0001569137
0001697539
0001633227
0001596920
0001511857
0001502149
0001606507
0001078635
0001738728
0001590228
0000764739
0000354204
0001727454
0001274403
0001445893
0000061227
0001671657
0001600133
0001533504
0001546592
0001512415
0001584801
0001578621
0001666789
0001399794
0001576053
0001680964
0001384484
0001766510
0001535630
0001331875
0001555283
0001730532
0001658363
0001575677
0001707202
0001612865
0001352864
0001630360
0001525109
0001378410
0001646247
0001106500
0001512858
0001626220
0001645382
0001704300
0001665642
0000929607
0001135077
0001551969
0001443689
0001654599
0001067324
0001278641
0001569833
0001534653
0001027796
0001168889
0000356264
0000872080
0001652062
0001275880
0001314273
0000313807
0001404652
0001335325
0001625800
0001641438
0001650300
0001080298
0001503174
0000045319
0000937615
0001743937
0001107314
0001428793
0001584691
0001535811
0001472322
0001599746
0001696715
0000102909
0000900529
0001167483
0001541055
0001687156
0000754811
0001559077
0001767601
0001133219
0001753218
0001731169
0001697729
0001016021
0001749914
0001664193
0001550057
0001397290
0001105497
0001022314
0001713521
0001113000
0001697767
0001708139
0001084207
0001740837
0000917579
0001599620
0001040198
0001486946
0001740316
0001535631
0000860561
0001730578
0001738738
0001113629
0001713678
0001773830
0001646821
0001595077
0001774879
0000701516
0001544576
0001389256
0001697110
0001002672
0001766791
0000743127
0000060086
0000928400
0001084208
0000312272
0001655789
0000872259
0001166620
0000919497
0001040190
0001600052
0001306923
0000860828
0001653926
0001641992
0001569118
0001532472
0001700481
0001484085
0001061186
0001691827
0001358253
0001585550
0001600307
0001598102
0001011443
0001655006
0001308527
0001670903
0001736225
0001016972
0001337263
0001362033
0001769063
0001536520
0001535227
0001611848
0001510912
0001603328
0000877338
0001615135
0000854157
0001418421
0000314969
0001599731
0001277158
0001599576
0001105838
0001387369
0001179791
0001585047
0001599469
0000351051
0001665077
0001393818
0001277779
0001055544
0001386935
0001665359
0001599054
0001169883
0001056549
0001569147
0001705265
0001421224
0001318011
0001598550
0001348145
0001731530
0001766929
0001662906
0000011544
0001091923
0001055964
0001734565
0001534261
0001512991
0001426327
0001721242
0001698222
0000938076
0001633716
0001537530
0001664847
0001549042
0001454949
0001715593
0001439805
0001549408
0001389875
0000796848
0001387304
0001033475
0000898399
0001008895
0001740053
0001482171
0001256071
0001566089
0001630365
0000009015
0001665198
0001436866
0001364725
0001056973
0001748269
0001729755
0001729677
0001568068
0001748728
0001764059
0001076964
0001602905
0001671754
0001534400
0001660694
0001354739
0001597089
0001657516
0001541743
0001600285
0001718570
0001426940
0001072843
0001080173
0000837980
0001482935
0001218710
0001423045
0001595082
0000883782
0001510668
0001577001
0001511697
0000905591
0001082339
0001278678
0001548392
0001103887
0001705399
0001697847
0001696497
0001461287
0001230765
0001365474
0001697375
0000923116
0001426754
0001054587
0001747057
0001696438
0001007399
0001569064
0000938582
0001697398
0001750924
0001535862
0001418814
0001517666
0001127612
0001706016
0001576151
0000884548
0001631084
0001760263
0001605522
0001080374
0001463746
0001353651
0001379995
0001739877
0000022657
0001730754
0001767855
0001418359
0000312069
0000903064
0001112520
0001730126
0001746438
0001748930
0001510669
0001351407
0001596510
0001316550
0001277403
0001696628
0001352851
0001764049
0001321993
0001260824
0001634212
0001051359
0001574010
0001567912
0000884589
0001732539
0001387458
0001378559
0001325447
0001218199
0001483864
0001085163
0001674784
0001391974
0001453381
0001614704
0001711200
0001722512
0001167487
0001409661
0001731275
0001483472
0001343916
0000815917
0001558481
0000762152
0001666741
0001082461
0000885062
0001723223
0001747744
0001080107
0000098758
0001632665
0000764529
0001284208
0001427514
0000728083
0001600136
0001471474
0001766561
0001654847
0001600583
0001751412
0001517857
0001483859
0001731444
0001564702
0001082621
0001730808
0001698246
0001741675
0001767040
0001510809
0000276101
0001297496
0001013701
0000883961
0001316622
0001299910
0001426318
0001657428
0001716539
0000216851
0001672070
0001520710
0001535865
0001748729
0001559706
0001695818
0001658020
0001760304
0001764386
0001511506
0001600151
0001764403
0001681596
0001053321
0001540826
0001033324
0001647363
0001731132
0001080197
0001681490
0000938592
0001766918
0001618824
0001697300
0001450701
0001745214
0001632097
0001166340
0001375534
0001694164
0001737089
0001390043
0001599814
0001576584
0001632554
0001412741
0001644956
0000883965
0001616659
0001093219
0001122241
0000838618
0001140436
0001342396
0001578242
0001764968
0001115373
0001320769
0001009198
0001336800
0001114702
0001732074
0001766530
0001659047
0001428569
0000067698
0001689144
0001332905
0001276525
0001274196
0001720887
0001079112
0000891478
0001370102
0001513211
0001211028
0001164833
0001603001
0001350694
0001661762
0001757128
0001165797
0001374889
0001468395
0001702435
0001179392
0001392364
0000225816
0001759115
0001426398
0001382646
0000944733
0001484540
0001742418
0001535392
0001141781
0001119032
0000071210
0001403438
0001665590
0001129770
0001604350
0001599579
0001137429
0001224014
0000836372
0001106565
0001092203
0001223779
0001765388
0001000742
0001388028
0001387366
0001085227
0001549553
0001688511
0001767724
0001730511
0001757282
0001670139
0001423065
0001145255
0001542265
0001772031
0001665518
0000051812
0001596053
0001179232
0001085867
0001569765
0001624095
0001767056
0001650290
0001535602
0001536924
0001389574
0001426449
0001603937
0000310051
0001067926
0001568939
0001040508
0001566531
0001277303
0001576762
0001333709
0001583751
0001767307
0001421097
0001505817
0001592579
0000752798
0001703027
0001575129
0001649888
0001582813
0001597694
0000752365
0001539948
0001663900
0001230239
0001128213
0001721527
0001050464
0000873687
0001315478
0001619083
0001664324
0001389234
0001592828
0001723397
0001686776
0001128286
0001726948
0000007195
0001701714
0001317679
0001598561
0001763404
0000869178
0001034771
0001694435
0001595533
0001423296
0001351991
0001478735
0001668188
0001226886
0001706327
0001119254
0001683182
0001341401
0001755670
0000811808
0001766564
0001771673
0001044929
0001667019
0001698060
0001582202
0001567889
0001388838
0001696494
0001656456
0001632972
0000740913
0001390202
0001346543
0001731012
0001279030
0001129919
0001776074
0001715862
0001109228
0000938487
0001443077
0001596800
0001632866
0001645890
0001750423
0001569174
0001399706
0001021117
0001601539
0001631507
0000201772
0001599670
0001015083
0001106191
0001736666
0000852933
0001285973
0001729866
0000934999
0001511229
0001009012
0001410830
0001056491
0001275218
0001723925
0001719387
0001034196
0000866590
0001661655
0001542108
0001021926
0001481714
0001352776
0001694870
0001730817
0001036248
0001698218
0001600746
0001546790
0001332342
0001555486
0001538846
0001510281
0001740840
0001762068
0001508822
0001512022
0001694127
0001017115
0001712671
0001697723
0000887777
0000919079
0001353318
0001484165
0001567890
0001744348
0000872359
0001397424
0001625246
0001664214
0001215208
0001425949
0001034886
0001478982
0001056527
0001317904
0001062938
0001682501
0001763409
0001549358
0001683754
0001351431
0001719307
0001513137
0000314169
0001736465
0001125816
0001549575
0001462245
0001295044
0001766908
0001089755
0001748861
0001716983
0000938552
0001510481
0001755723
0001775321
0001740839
0001603837
0001279627
0001575301
0001771122
0001449126
0001317784
0001475373
0001587114
0001525234
0001510870
0001767735
0001534561
0001665633
0001587643
0001654344
0001730815
0001744318
0001590144
0001028074
0001527570
0001434323
0001767940
0001105907
0001484972
0001482970
0001698006
0001512652
0001632368
0001666239
0001387615
0001037389
0001108831
0001508512
0001668189
0000862469
0001729985
0001667074
0001730814
0001166573
0001698093
0001730404
0001364742
0001330325
0001560207
0001697857
0001632801
0001595725
0001731358
0001657980
0001632283
0001635342
0001697267
0001554179
0001325083
0001766520
0001714260
0001501902
0000869589
0001434997
0001691908
0001427008
0001592643
0000938206
0001409888
0001606666
0001715635
0001029160
0001692227
0001386364
0001442891
0001575239
0001727269
0001541448
0001666733
0001722439
0001559789
0001387761
0000924171
0001596957
0001713697
0001727012
0001755911
0001729829
0001427196
0001126735
0001651473
0001352662
0001365555
0001610769
0001428350
0001606477
0000813917
0001475150
0001698055
0001724090
0001671716
0001542165
0001450935
0000859139
0001540235
0001636441
0001736260
0001748278
0001545812
0001581465
0001730896
0001653202
0001692038
0001123274
0000920440
0001426749
0001652103
0001044905
0001667140
0001351351
0001589689
0001315868
0001086619
0000822648
0001753271
0001169318
0001661144
0001688774
0001558858
0001705655
0001633362
0001008894
0001513125
0001598177
0001697013
0001774207
0001703556
0001484043
0001731029
0001388391
0001450144
0001730580
0001372218
0001598340
0001567163
0001080201
0001569688
0001606134
0001504492
0001483467
0000773411
0001482689
0001694217
0001440771
0001622757
0001103646
0001452861
0001766995
0001142031
0001591744
0000882119
0000947996
0001299939
0001406484
0001696260
0001106832
0000102212
0000920441
0001775391
0001542280
0001717658
0001596355
0001034541
0001663897
0001161670
0001063497
0001411784
0000900169
0001662449
0001643569
0001494234
0000733020
0000860857
0001082215
0001504941
0001006364
0001729269
0001134687
0001568788
0001655183
0001541353
0001482880
0001020580
0001080351
0001578684
0001033427
0001750557
0001391166
0001300714
0001556245
0001613331
0001737888
0001599084
0001482611
0001197853
0001598180
0001444043
0001561089
0001675884
0001620943
0001635236
0001509842
0000945631
0001569709
0001218761
0001767070
0001424177
0001633516
0001406995
0001488542
0001687509
0001170152
0001690531
0000897378
0001505961
0001676292
0001475271
0001533950
0001447578
0000801051
0001633389
0001054646
0001510677
0001600145
0001604723
0001483870
0001750451
0001313816
0001641604
0001566691
0001278573
0001766514
0001050417
0001566887
0001037792
0001682266
0001322924
0001714093
0001030818
0001608057
0001036288
0001659851
0001562855
0001760145
0000944361
0001606430
0001664771
0001703658
0001329375
0001453620
0001696867
0001733755
0001650301
0000728100
0001766788
0000813933
0001602189
0001728866
0000926834
0001560717
0001308377
0001612041
0001657335
0001142433
0001602237
0001757706
0001663649
0001276470
0001767049
0001511888
0001729300
0000788714
0001426588
0001643833
0000869179
0001483066
0001767902
0001752762
0001122490
0000928568
0001163648
0001425649
0001086477
0001569453
0001308778
0001642160
0001761755
0001647251
0001722436
0001369913
0001104186
0001556168
0001542611
0000885118
0001577524
0001672681
0001700574
0001318601
0001714267
0001453526
0001633911
0001539947
0001040210
0001735513
0001603276
0001706351
0001736982
0001507683
0001569205
0001607866
0001731878
0000908431
0001269950
0001557485
0001358706
0001167212
0001259261
0001568540
0001663224
0001120926
0001484040
0001574886
0001582090
0001672829
0001114618
0001365707
0001426266
0001263508
0001633862
0001507971
0001722283
0001656735
0001734341
0001490429
0001720792
0001513126
0001735605
0001729049
0001750086
0001142062
0000009631
0001667694
0001002152
0001456511
0001473429
0001509974
0001579254
0000922940
0001581655
0001652522
0001528593
0001744955
0001582384
0001277742
0001601384
0001713558
0001736648
0001000275
0001594540
0001590531
0001625986
0001712901
0001633288
0001103245
0001425041
0001706164
0001609674
0001383838
0001075444
0001597843
0001080493
0001395067
0001695344
0001629984
0001642570
0001555170
0001728355
0001723681
0001730959
0000791490
0001162170
0001286534
0001415201
0001076809
0000937522
0001007280
0001692590
0001756695
0001682598
0001629869
0001666736
0000934639
0001633275
0001701132
0001533457
0001088875
0001380137
0000872573
0001336528
0001569119
0001650717
0001058800
0001695320
0001646639
0001080171
0001539338
0001729515
0000701189
0000764611
0001021223
0001632105
0000860644
0001633445
0001411530
0001632078
0001705716
0001552999
0001717479
0001633448
0001569148
0001720980
0001585828
0001601742
0001121330
0001597857
0001447228
0001535695
0000935359
0001650142
0001299434
0001512920
0000885415
0001123812
0001689829
0001712686
0001567992
0001352122
0001676623
0001767432
0001426859
0001633366
0001599170
0001642044
0001740063
0001278793
0001535385
0001050068
0000949012
0001395055
0001318259
0001310929
0001576102
0001697303
0001044924
0001700272
0001767301
0001471085
0001314377
0001568303
0001484265
0001368163
0001767617
0000872162
0000869353
0001323276
0001542143
0001729516
0001177206
0001730813
0001761450
0001542266
0001356783
0001755028
0000354923
0000750641
0001602730
0001731221
0001536630
0001640275
0001103804
0001308685
0001609251
0001769700
0001716180
0001314404
0001048703
0001323645
0000932540
0001670104
0001635523
0001566475
0001765590
0001582633
0001463559
0001564770
0001582635
0001518235
0001640361
0001694283
0001041773
0001736736
0001652174
0001313792
0001691982
0001729754
0001731466
0001423686
0001573913
0001730630
0001509508
0001749744
0001650150
0001596901
0001483065
0001053994
0001333792
0001612389
0001751581
0001632253
0001654033
0001633037
0001592746
0001756543
0001689013
0001596468
0001639666
0001048462
0001020585
0001070134
0001575151
0001453072
0001046192
0001327055
0001350290
0001587381
0001773368
0001510434
0001125725
0000819535
0000810386
0000859804
0001641864
0001599330
0001472850
0001716984
0001275228
0001259887
0001164478
0001631408
0001757043
0001427748
0001594167
0001763921
0000897070
0001740140
0000850529
0001727827
0001340807
0001618205
0001573767
0001455176
0001542284
0001044797
0001631738
0001527488
0001732325
0001689646
0001484429
0001419186
0001469026
0001620220
0001595509
0001486713
0001409765
0001743404
0001536006
0001091961
0000036644
0001649147
0001695490
0001578299
0000860645
0001455267
0000829407
0001697791
0001731260
0001279708
0001082491
0001335851
0001567634
0001112325
0001602119
0001127761
0001407543
0001595851
0001595880
0001695459
0001766571
0001610520
0001766504
0001521001
0000842782
0001598304
0001599900
0001591379
0001056859
0001110806
0001058231
0001588225
0001657111
0001766806
0001599747
0001632108
0001238990
0001668256
0001734460
0001330463
0001030618
0001717977
0001649910
0001568235
0001477872
0000019475
0001599217
0001731445
0001080166
0001352526
0001486180
0001567738
0001722329
0001352467
0001698607
0001224962
0001317733
0001489859
0001542166
0000200217
0001631943
0001388279
0001731447
0001068804
0001549275
0000108572
0001631773
0001517429
0001479465
0001524493
0001005441
0001040273
0001771169
0001599760
0001575662
0001767715
0001388142
0000830588
0001384058
0001394866
0001274981
0001086762
0001707096
0001535172
0001308016
0001598379
0001679064
0001315059
0001655543
0001034524
0001666024
0001580212
0001726375
0001542302
0001549738
0001768095
0001427147
0001633387
0001688931
0001536105
0000902584
0001742998
0001759751
0001484148
0001291424
0001761044
0001301540
0001350585
0001593038
0001654648
0001344551
0001033225
0001633024
0001056831
0001510940
0001048921
0001334952
0000912938
0001585822
0001606720
0001623624
0001633969
0001731497
0001638022
0001730235
0001599923
0000771118
0001344114
0000919192
0001697597
0001762718
0001584086
0001745796
0001763121
0001676603
0001730464
0001650135
0001652594
0001633799
0001755785
0001040188
0001541536
0001133521
0001602224
0001540531
0001508195
0001621855
0000355429
0001455251
0000314984
0000903949
0001632965
0001026710
0001114928
0001130787
0001733173
0001715228
0001525947
0001601348
0001544676
0001138486
0001694297
0001421306
0001441689
0001164632
0001621802
0001724269
0001531611
0001097833
0000906396
0001281761
0001604903
0000936941
0001387818
0001728354
0001553936
0001356513
0001541399
0001536430
0001535847
0000809339
0001730386
0001764694
0001007524
0001531721
0001040762
0001269119
0000024386
0000941560
0001599273
0001704107
0001371726
0001138995
0001599858
0001349654
0001768130
0001380443
0001467517
0001218735
0001731601
0001063296
0001108969
0001039807
0001058022
0001535387
0000860643
0001607825
0001308555
0001728001
0000884414
0001446114
0001767730
0001531971
0001165805
0001544806
0001091370
0001543536
0001015247
0001673995
0000764532
0001537191
0001439743
0001694080
0001455969
0001738726
0000807985
0001706766
0000820743
0001099281
0001537720
0001389400
0001454027
0001731359
0001707206
0001134283
0001703208
0001765216
0001731134
0001034546
0001767710
0001569241
0001088731
0001039565
0001730293
0000105495
0001224890
0001469475
0001569537
0001629290
0001315828
0001512805
0001542421
0001278951
0001353098
0001608179
0001008929
0001767898
0001732621
0001773205
0000923469
0001134288
0001642305
0001352449
0001016150
0001483824
0001317410
0001714107
0001260468
0001769031
0001769288
0000863748
0001765885
0000919530
0001484047
0001009006
0001535061
0001273087
0001399360
0001727862
0001769302
0001747799
0001567755
0001535859
0001377581
0001731927
0000911270
0001459270
0001601407
0001689874
0001512901
0001004244
0001766972
0001105471
0001055966
0001218749
0001339270
0001599466
0001753875
0000806097
0001602198
0001641447
0001698484
0001511739
0001759760
0001142495
0001733248
0001438848
0001476329
0001534270
0001543991
0001266014
0001575581
0001181544
0001600403
0001766509
0001553562
0001759654
0001566414
0001569411
0001711889
0001659171
0001015308
0001666363
0001547007
0001643792
0001727573
0001731061
0001778185
0001714498
0001730033
0001133014
0001741024
0001123803
0001407382
0001703031
0001493215
0001356202
0001360798
0001766328
0000823621
0001094749
0001633172
0001697360
0000919458
0000107136
0000763212
0001729443
0001034642
0000937567
0001215838
0001695959
0001700286
0001730479
0001479844
0001511702
0001542324
0001319691
0001607355
0001142941
0001659203
0001665976
0001535472
0001632118
0001081198
0001776290
0001642058
0001085393
0001531593
0001279396
0001650092
0001706836
0001593410
0001313893
0001687832
0001767107
0001757617
0001224324
0001712533
0001597200
0001599511
0001056053
0001690717
0001131181
0001703080
0001727762
0001020317
0001713506
0001398825
0000883803
0001611519
0001644329
0000700529
0000936944
0001736079
0000769963
0001731717
0001537783
0001512780
0001666606
0001754535
0001536186
0001569049
0001166402
0001388325
0001739728
0001592615
0001675762
0001633695
0000842766
0001172036
0000315297
0001531612
0001492162
0000884546
0001695426
0001388409
0001096783
0001317724
0001730575
0001317253
0001546007
0001598245
0001093276
0001770994
0001163744
0001097362
0001389403
0001086483
0001592616
0001607239
0001758720
0001768111
0001767812
0001714590
0001706511
0001328062
0001617201
0001166309
0001284812
0001633517
0001633869
0001177719
0001694079
0001767474
0001390003
0001631930
0001569139
0001659346
0001096343
0000906304
0001524408
0001389059
0000900973
0001570253
0000709428
0001475940
0001699622
0001720969
0001589943
0000724683
0001512237
0000860486
0001167388
0000884423
0001539436
0001624049
0001077583
0001164688
0001332811
0001389507
0001725888
0001164062
0001482010
0001009076
0001692252
0001376879
0001145020
0001539204
0001697868
0001277279
0001734493
0001317209
0001651960
0001442056
0001514334
0001738902
0001542300
0001327944
0001358828
0001566030
0001416856
0001480751
0001582844
0001128074
0001438574
0000883511
0001766392
0001067532
0001730960
0001316580
0001568389
0001158202
0001761435
0001536080
0001688325
0001747888
0001079736
0001767121
0001232395
0001673815
0001455495
0001601489
0000909151
0001317583
0001569758
0001599623
0001257391
0001482688
0001730149
0001353394
0001534468
0000918893
0001540880
0001016287
0001692507
0001759236
0001132708
0001373442
0001729212
0001599882
0001143261
0001729096
0001574408
0001424322
0001658535
0001697740
0001401561
0001467902
0000872163
0001510099
0001591546
0001059187
0001710951
0001637541
0001694284
0001345576
0000351173
0001157436
0001158583
0001710539
0001731216
0001563525
0001362255
0001044936
0001426319
0001698926
